file path,line #,comment,satd
magenta/magenta/tensor2tensor/t2t_decoder.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/tensor2tensor/t2t_decoder.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/tensor2tensor/t2t_decoder.py,13,limitations under the License.,not
magenta/magenta/tensor2tensor/t2t_decoder.py,17,Registers all Magenta problems with Tensor2Tensor.,not
magenta/magenta/tensor2tensor/t2t_decoder.py,23,pylint: disable=unused-import,not
magenta/magenta/tensor2tensor/t2t_decoder.py,24,pylint: disable=unused-import,not
magenta/magenta/tensor2tensor/t2t_datagen.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/tensor2tensor/t2t_datagen.py,2,,not
magenta/magenta/tensor2tensor/t2t_datagen.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/tensor2tensor/t2t_datagen.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/tensor2tensor/t2t_datagen.py,5,You may obtain a copy of the License at,not
magenta/magenta/tensor2tensor/t2t_datagen.py,6,,not
magenta/magenta/tensor2tensor/t2t_datagen.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/tensor2tensor/t2t_datagen.py,8,,not
magenta/magenta/tensor2tensor/t2t_datagen.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/tensor2tensor/t2t_datagen.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/tensor2tensor/t2t_datagen.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/tensor2tensor/t2t_datagen.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/tensor2tensor/t2t_datagen.py,13,limitations under the License.,not
magenta/magenta/tensor2tensor/t2t_datagen.py,17,Registers all Magenta problems with Tensor2Tensor.,not
magenta/magenta/tensor2tensor/t2t_datagen.py,23,pylint: disable=unused-import,not
magenta/magenta/tensor2tensor/t2t_datagen.py,24,pylint: disable=unused-import,not
magenta/magenta/tensor2tensor/models.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/tensor2tensor/models.py,2,,not
magenta/magenta/tensor2tensor/models.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/tensor2tensor/models.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/tensor2tensor/models.py,5,You may obtain a copy of the License at,not
magenta/magenta/tensor2tensor/models.py,6,,not
magenta/magenta/tensor2tensor/models.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/tensor2tensor/models.py,8,,not
magenta/magenta/tensor2tensor/models.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/tensor2tensor/models.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/tensor2tensor/models.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/tensor2tensor/models.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/tensor2tensor/models.py,13,limitations under the License.,not
magenta/magenta/tensor2tensor/models.py,17,pylint: disable=unused-import,not
magenta/magenta/tensor2tensor/models.py,20,pylint: enable=unused-import,not
magenta/magenta/tensor2tensor/__init__.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/tensor2tensor/__init__.py,2,,not
magenta/magenta/tensor2tensor/__init__.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/tensor2tensor/__init__.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/tensor2tensor/__init__.py,5,You may obtain a copy of the License at,not
magenta/magenta/tensor2tensor/__init__.py,6,,not
magenta/magenta/tensor2tensor/__init__.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/tensor2tensor/__init__.py,8,,not
magenta/magenta/tensor2tensor/__init__.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/tensor2tensor/__init__.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/tensor2tensor/__init__.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/tensor2tensor/__init__.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/tensor2tensor/__init__.py,13,limitations under the License.,not
magenta/magenta/tensor2tensor/t2t_trainer.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/tensor2tensor/t2t_trainer.py,2,,not
magenta/magenta/tensor2tensor/t2t_trainer.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/tensor2tensor/t2t_trainer.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/tensor2tensor/t2t_trainer.py,5,You may obtain a copy of the License at,not
magenta/magenta/tensor2tensor/t2t_trainer.py,6,,not
magenta/magenta/tensor2tensor/t2t_trainer.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/tensor2tensor/t2t_trainer.py,8,,not
magenta/magenta/tensor2tensor/t2t_trainer.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/tensor2tensor/t2t_trainer.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/tensor2tensor/t2t_trainer.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/tensor2tensor/t2t_trainer.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/tensor2tensor/t2t_trainer.py,13,limitations under the License.,not
magenta/magenta/tensor2tensor/t2t_trainer.py,17,Registers all Magenta problems with Tensor2Tensor.,not
magenta/magenta/tensor2tensor/t2t_trainer.py,23,pylint: disable=unused-import,not
magenta/magenta/tensor2tensor/t2t_trainer.py,24,pylint: disable=unused-import,not
magenta/magenta/tensor2tensor/problems.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/tensor2tensor/problems.py,2,,not
magenta/magenta/tensor2tensor/problems.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/tensor2tensor/problems.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/tensor2tensor/problems.py,5,You may obtain a copy of the License at,not
magenta/magenta/tensor2tensor/problems.py,6,,not
magenta/magenta/tensor2tensor/problems.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/tensor2tensor/problems.py,8,,not
magenta/magenta/tensor2tensor/problems.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/tensor2tensor/problems.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/tensor2tensor/problems.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/tensor2tensor/problems.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/tensor2tensor/problems.py,13,limitations under the License.,not
magenta/magenta/tensor2tensor/problems.py,17,pylint: disable=unused-import,not
magenta/magenta/tensor2tensor/problems.py,21,pylint: enable=unused-import,not
magenta/magenta/music/chords_encoder_decoder.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/music/chords_encoder_decoder.py,2,,not
magenta/magenta/music/chords_encoder_decoder.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/music/chords_encoder_decoder.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/music/chords_encoder_decoder.py,5,You may obtain a copy of the License at,not
magenta/magenta/music/chords_encoder_decoder.py,6,,not
magenta/magenta/music/chords_encoder_decoder.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/music/chords_encoder_decoder.py,8,,not
magenta/magenta/music/chords_encoder_decoder.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/music/chords_encoder_decoder.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/music/chords_encoder_decoder.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/music/chords_encoder_decoder.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/music/chords_encoder_decoder.py,13,limitations under the License.,not
magenta/magenta/music/chords_encoder_decoder.py,34,Mapping from pitch class index to name.,not
magenta/magenta/music/chords_encoder_decoder.py,78,major,not
magenta/magenta/music/chords_encoder_decoder.py,81,minor,not
magenta/magenta/music/chords_encoder_decoder.py,126,major,not
magenta/magenta/music/chords_encoder_decoder.py,129,minor,not
magenta/magenta/music/chords_encoder_decoder.py,132,augmented,not
magenta/magenta/music/chords_encoder_decoder.py,135,diminished,not
magenta/magenta/music/melodies_lib_test.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/music/melodies_lib_test.py,2,,not
magenta/magenta/music/melodies_lib_test.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/music/melodies_lib_test.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/music/melodies_lib_test.py,5,You may obtain a copy of the License at,not
magenta/magenta/music/melodies_lib_test.py,6,,not
magenta/magenta/music/melodies_lib_test.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/music/melodies_lib_test.py,8,,not
magenta/magenta/music/melodies_lib_test.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/music/melodies_lib_test.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/music/melodies_lib_test.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/music/melodies_lib_test.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/music/melodies_lib_test.py,13,limitations under the License.,not
magenta/magenta/music/melodies_lib_test.py,64,One C.,not
magenta/magenta/music/melodies_lib_test.py,70,One C and one C#.,not
magenta/magenta/music/melodies_lib_test.py,76,"One C, one C#, and one D.",not
magenta/magenta/music/melodies_lib_test.py,83,D Major.,not
magenta/magenta/music/melodies_lib_test.py,89,C# Major with accidentals.,not
magenta/magenta/music/melodies_lib_test.py,96,One note in C Major.,not
magenta/magenta/music/melodies_lib_test.py,102,Melody transposed down 5 half steps. 2 octave range.,not
magenta/magenta/music/melodies_lib_test.py,109,Melody transposed up 19 half steps. 2 octave range.,not
magenta/magenta/music/melodies_lib_test.py,116,Melody transposed zero half steps. 1 octave range.,not
magenta/magenta/music/melodies_lib_test.py,124,"Melody in C, transposed to C, and squashed to 1 octave.",not
magenta/magenta/music/melodies_lib_test.py,131,"Melody in D, transposed to C, and squashed to 1 octave.",not
magenta/magenta/music/melodies_lib_test.py,138,"Melody in D, transposed to E, and squashed to 1 octave.",not
magenta/magenta/music/melodies_lib_test.py,146,Move up an octave.,SATD
magenta/magenta/music/melodies_lib_test.py,155,Move down an octave.,SATD
magenta/magenta/music/constants.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/music/constants.py,2,,not
magenta/magenta/music/constants.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/music/constants.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/music/constants.py,5,You may obtain a copy of the License at,not
magenta/magenta/music/constants.py,6,,not
magenta/magenta/music/constants.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/music/constants.py,8,,not
magenta/magenta/music/constants.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/music/constants.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/music/constants.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/music/constants.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/music/constants.py,13,limitations under the License.,not
magenta/magenta/music/constants.py,17,Meter-related constants.,not
magenta/magenta/music/constants.py,19,4/4 music sampled at 4 steps per quarter note.,not
magenta/magenta/music/constants.py,22,Default absolute quantization.,not
magenta/magenta/music/constants.py,25,Standard pulses per quarter.,not
magenta/magenta/music/constants.py,26,https://en.wikipedia.org/wiki/Pulses_per_quarter_note,not
magenta/magenta/music/constants.py,29,Special melody events.,not
magenta/magenta/music/constants.py,34,Other melody-related constants.,not
magenta/magenta/music/constants.py,37,Inclusive.,not
magenta/magenta/music/constants.py,38,Inclusive.,not
magenta/magenta/music/constants.py,41,Velocity-related constants.,not
magenta/magenta/music/constants.py,42,Inclusive.,not
magenta/magenta/music/constants.py,43,Inclusive.,not
magenta/magenta/music/constants.py,45,Program-related constants.,not
magenta/magenta/music/constants.py,49,MIDI programs that typically sound unpitched.,not
magenta/magenta/music/constants.py,53,"Chord symbol for ""no chord"".",not
magenta/magenta/music/constants.py,56,The indices of the pitch classes in a major scale.,not
magenta/magenta/music/constants.py,59,NOTE_KEYS[note] = The major keys that note belongs to.,not
magenta/magenta/music/constants.py,60,"ex. NOTE_KEYS[0] lists all the major keys that contain the note C,",not
magenta/magenta/music/constants.py,61,which are:,not
magenta/magenta/music/constants.py,62,"[0, 1, 3, 5, 7, 8, 10]",not
magenta/magenta/music/constants.py,63,"[C, C#, D#, F, G, G#, A#]",not
magenta/magenta/music/constants.py,64,,not
magenta/magenta/music/constants.py,65,0 = C,not
magenta/magenta/music/constants.py,66,1 = C,not
magenta/magenta/music/constants.py,67,2 = D,not
magenta/magenta/music/constants.py,68,3 = D,not
magenta/magenta/music/constants.py,69,4 = E,not
magenta/magenta/music/constants.py,70,5 = F,not
magenta/magenta/music/constants.py,71,6 = F,not
magenta/magenta/music/constants.py,72,7 = G,not
magenta/magenta/music/constants.py,73,8 = G,not
magenta/magenta/music/constants.py,74,9 = A,not
magenta/magenta/music/constants.py,75,10 = A,not
magenta/magenta/music/constants.py,76,11 = B,not
magenta/magenta/music/constants.py,77,,not
magenta/magenta/music/constants.py,78,"NOTE_KEYS can be generated using the code below, but is explicitly declared",not
magenta/magenta/music/constants.py,79,for readability:,not
magenta/magenta/music/constants.py,80,NOTE_KEYS = [[j for j in range(12) if (i - j) % 12 in MAJOR_SCALE],not
magenta/magenta/music/constants.py,81,for i in range(12)],not
magenta/magenta/music/melody_encoder_decoder.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/music/melody_encoder_decoder.py,2,,not
magenta/magenta/music/melody_encoder_decoder.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/music/melody_encoder_decoder.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/music/melody_encoder_decoder.py,5,You may obtain a copy of the License at,not
magenta/magenta/music/melody_encoder_decoder.py,6,,not
magenta/magenta/music/melody_encoder_decoder.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/music/melody_encoder_decoder.py,8,,not
magenta/magenta/music/melody_encoder_decoder.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/music/melody_encoder_decoder.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/music/melody_encoder_decoder.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/music/melody_encoder_decoder.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/music/melody_encoder_decoder.py,13,limitations under the License.,not
magenta/magenta/music/melody_encoder_decoder.py,161,current note,not
magenta/magenta/music/melody_encoder_decoder.py,162,note vs. silence,not
magenta/magenta/music/melody_encoder_decoder.py,163,attack or not,not
magenta/magenta/music/melody_encoder_decoder.py,164,ascending or not,not
magenta/magenta/music/melody_encoder_decoder.py,165,whether note matches lookbacks,not
magenta/magenta/music/melody_encoder_decoder.py,166,binary counters,not
magenta/magenta/music/melody_encoder_decoder.py,167,start of bar or not,not
magenta/magenta/music/melody_encoder_decoder.py,168,total key estimate,not
magenta/magenta/music/melody_encoder_decoder.py,169,recent key estimate,not
magenta/magenta/music/melody_encoder_decoder.py,231,The pitch of current note if a note is playing.,not
magenta/magenta/music/melody_encoder_decoder.py,233,A note is playing.,not
magenta/magenta/music/melody_encoder_decoder.py,236,Silence is playing.,not
magenta/magenta/music/melody_encoder_decoder.py,240,The current event is the note-on event of the currently playing note.,not
magenta/magenta/music/melody_encoder_decoder.py,245,Whether the melody is currently ascending or descending.,not
magenta/magenta/music/melody_encoder_decoder.py,250,Last event is repeating N bars ago.,not
magenta/magenta/music/melody_encoder_decoder.py,258,Binary time counter giving the metric location of the *next* note.,not
magenta/magenta/music/melody_encoder_decoder.py,264,The next event is the start of a bar.,not
magenta/magenta/music/melody_encoder_decoder.py,269,The keys the current melody is in.,not
magenta/magenta/music/melody_encoder_decoder.py,277,The keys the last 3 notes are in.,not
magenta/magenta/music/melody_encoder_decoder.py,313,If the last event repeated N bars ago.,not
magenta/magenta/music/melody_encoder_decoder.py,321,If last event was a note-off event.,not
magenta/magenta/music/melody_encoder_decoder.py,325,If last event was a no event.,not
magenta/magenta/music/melody_encoder_decoder.py,329,"If last event was a note-on event, the pitch of that note.",not
magenta/magenta/music/melody_encoder_decoder.py,343,Repeat N bars ago.,not
magenta/magenta/music/melody_encoder_decoder.py,351,Note-off event.,not
magenta/magenta/music/melody_encoder_decoder.py,355,No event:,not
magenta/magenta/music/melody_encoder_decoder.py,359,Note-on event for that midi pitch.,not
magenta/magenta/music/events_lib.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/music/events_lib.py,2,,not
magenta/magenta/music/events_lib.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/music/events_lib.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/music/events_lib.py,5,You may obtain a copy of the License at,not
magenta/magenta/music/events_lib.py,6,,not
magenta/magenta/music/events_lib.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/music/events_lib.py,8,,not
magenta/magenta/music/events_lib.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/music/events_lib.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/music/events_lib.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/music/events_lib.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/music/events_lib.py,13,limitations under the License.,not
magenta/magenta/music/musicxml_reader.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/music/musicxml_reader.py,2,,not
magenta/magenta/music/musicxml_reader.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/music/musicxml_reader.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/music/musicxml_reader.py,5,You may obtain a copy of the License at,not
magenta/magenta/music/musicxml_reader.py,6,,not
magenta/magenta/music/musicxml_reader.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/music/musicxml_reader.py,8,,not
magenta/magenta/music/musicxml_reader.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/music/musicxml_reader.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/music/musicxml_reader.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/music/musicxml_reader.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/music/musicxml_reader.py,13,limitations under the License.,not
magenta/magenta/music/musicxml_reader.py,23,Shortcut to CHORD_SYMBOL annotation type.,not
magenta/magenta/music/musicxml_reader.py,50,Standard MusicXML fields.,not
magenta/magenta/music/musicxml_reader.py,58,Populate header.,not
magenta/magenta/music/musicxml_reader.py,61,Populate time signatures.,not
magenta/magenta/music/musicxml_reader.py,69,Populate key signatures.,not
magenta/magenta/music/musicxml_reader.py,74,The Key enum in music.proto does NOT follow MIDI / MusicXML specs,not
magenta/magenta/music/musicxml_reader.py,75,Convert from MIDI / MusicXML key to music.proto key,not
magenta/magenta/music/musicxml_reader.py,83,Populate tempo changes.,not
magenta/magenta/music/musicxml_reader.py,90,Populate notes from each MusicXML part across all voices,not
magenta/magenta/music/musicxml_reader.py,91,"Unlike MIDI import, notes are not sorted",not
magenta/magenta/music/musicxml_reader.py,108,Fix negative time errors from incorrect MusicXML,SATD
magenta/magenta/music/musicxml_reader.py,113,Index 1 = MIDI pitch number,not
magenta/magenta/music/chords_lib.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/music/chords_lib.py,2,,not
magenta/magenta/music/chords_lib.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/music/chords_lib.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/music/chords_lib.py,5,You may obtain a copy of the License at,not
magenta/magenta/music/chords_lib.py,6,,not
magenta/magenta/music/chords_lib.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/music/chords_lib.py,8,,not
magenta/magenta/music/chords_lib.py,9,"Unless required by applicable law or agreed to in writing, software",not
magenta/magenta/music/chords_lib.py,10,"distributed under the License is distributed on an ""AS IS"" BASIS,",not
magenta/magenta/music/chords_lib.py,11,"WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.",not
magenta/magenta/music/chords_lib.py,12,See the License for the specific language governing permissions and,not
magenta/magenta/music/chords_lib.py,13,limitations under the License.,not
magenta/magenta/music/chords_lib.py,35,pylint: disable=redefined-builtin,not
magenta/magenta/music/chords_lib.py,41,Shortcut to CHORD_SYMBOL annotation type.,not
magenta/magenta/music/chords_lib.py,150,Sort track by chord times.,not
magenta/magenta/music/chords_lib.py,160,No more chords within range.,not
magenta/magenta/music/chords_lib.py,164,Chord is before start of range.,not
magenta/magenta/music/chords_lib.py,171,"Identical coincident chords, just skip.",not
magenta/magenta/music/chords_lib.py,174,Two different chords start at the same time step.,not
magenta/magenta/music/chords_lib.py,180,Add the previous chord.,not
magenta/magenta/music/chords_lib.py,192,Add the last chord active before end_step.,not
magenta/magenta/music/chords_lib.py,367,Add a note.,not
magenta/magenta/music/chords_lib.py,377,Sort text annotations by time.,not
magenta/magenta/music/chords_lib.py,389,Render the previous chord.,not
magenta/magenta/music/chords_lib.py,403,Render the last chord.,not
magenta/magenta/music/midi_io.py,1,Copyright 2020 The Magenta Authors.,not
magenta/magenta/music/midi_io.py,2,,not
magenta/magenta/music/midi_io.py,3,"Licensed under the Apache License, Version 2.0 (the ""License"");",not
magenta/magenta/music/midi_io.py,4,you may not use this file except in compliance with the License.,not
magenta/magenta/music/midi_io.py,5,You may obtain a copy of the License at,not
magenta/magenta/music/midi_io.py,6,,not
magenta/magenta/music/midi_io.py,7,http://www.apache.org/licenses/LICENSE-2.0,not
magenta/magenta/music/midi_io.py,8,,not
magenta/magenta/music/midi_io.py,9,"Unless required by applicable law or agreed to in writing, software",not
